"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
16,14,14.9,1,12.5,18,3.9,39.2,0,2,306,7,2.48,209.33,6
21,7,16.2,0,13.6,27,3.4,38.4,0,3,851,10,3.85,105.92,8
5,11,16.1,2,11.4,25,3.5,45.1,0,3,783,10,0.54,72.86,10
14,11,17.7,1,12,21,4,40.3,6,3,858,11,1.52,88.93,7
21,11,16.7,0,13.2,24,3.6,25.1,1,3,552,9,4.56,436.21,11
17,13,16,2,11.6,24,3.6,38.6,17,4,749,10,7.69,553.67,9
16,4,16.3,2,16.5,19,3.8,34.2,0,3,810,10,1.9,148.64,12
21,2,16.2,0,13.3,27,4.3,42.6,3,2,505,8,1.35,145.71,11
16,10,15.4,1,5.7,21,3.8,32.2,1,2,929,7,2.16,212.67,6
16,3,16,0,13.4,23,3.7,36.7,0,2,208,8,2.69,101.24,1
21,5,15.7,3,11.9,21,3.8,30.3,1,2,749,7,3.47,223.05,8
16,4,14.9,0,10.9,27,3.9,45.8,0,2,688,7,2.52,207.49,14
6,5,16.1,5,10.8,22,3.8,34.6,0,2,807,7,1.75,146.57,3
11,11,15.6,1,11.7,19,3.5,36.1,0,4,483,10,1.95,248.28,4
16,12,15.7,1,14.3,20,3.9,34.5,7,2,230,8,9.09,1348.37,14
21,3,16.6,4,9.5,30,3.8,34.7,1,4,930,11,0.43,26.54,15
16,5,16,1,13.5,17,4,46,0,4,782,11,0.8,69.19,14
11,2,17.7,4,15,21,3.7,27.3,0,4,509,11,1.56,58.27,4
14,5,16.7,0,11.9,22,3.7,37,0,3,714,10,0.54,70.54,9
11,14,14.9,0,9.9,25,4.1,38.9,1,3,960,10,4.33,448.11,4
21,14,15.5,0,11,24,4.1,35,2,3,618,8,4.83,562.34,1
11,14,15.1,3,12.2,28,3.8,26.7,0,2,875,7,2.33,77.12,7
12,5,16.9,8,12.2,24,3.7,36.1,1,2,1256,6,2.57,381.76,1
7,13,16.2,3,11.1,24,3.8,38.8,6,4,565,10,0.82,208.04,11
16,11,15.2,1,11.6,24,3.8,39.9,0,3,852,8,0.78,87.18,6
2,2,16.7,1,15.8,19,4,30.9,0,3,595,10,0.67,73.64,15
24,14,15.8,3,12.3,24,3.8,31.7,0,2,1007,7,0.5,42.02,9
21,13,15.6,2,11.9,16,3.5,35.5,120,3,633,8,4.32,477.05,8
12,13,17.5,3,12.3,24,3.5,30.8,1,2,713,6,7.68,790.38,9
16,6,16.2,3,13.6,20,3.5,22.9,1,4,965,10,5.16,275.63,12
23,2,15.6,6,12.7,23,4,50.2,0,4,470,10,0.83,60.36,7
2,2,17.4,3,12.6,11,4,26.9,31,3,328,10,4.27,433.46,1
7,13,16.1,6,16.3,19,3.7,43.5,1,3,768,10,2.62,221.26,15
24,13,16,1,16.9,22,3.9,36.1,0,2,1038,8,4.22,83.06,13
4,5,15.2,2,12.2,19,3.4,35.7,39,2,265,8,2.4,271.9,13
19,14,14.8,1,15.1,25,3.7,26.6,0,2,918,7,2.17,180.86,5
16,3,16.6,1,14.9,22,3.9,29.2,0,2,772,7,0.91,100.7,10
16,13,16,3,13.2,18,3.8,38.8,1,2,485,6,3.73,343.3,1
2,3,15.7,0,12,17,3.7,13.5,0,2,657,6,0.42,24.98,9
23,1,16.1,4,8.9,17,3.9,31.9,0,4,642,10,0.53,64.67,10
7,2,15.6,6,11,26,3.8,36.1,0,2,729,8,1.2,24.33,11
16,5,15.1,1,13,18,3.9,40.6,1,3,891,8,1.6,196.67,14
7,3,15.3,0,12.5,28,3.5,46.3,0,2,1602,8,0.15,11.13,15
24,13,16.2,4,15.6,20,3.6,41.9,2,3,463,9,8.65,600.6,7
11,11,15.5,1,5.8,15,3.8,45.4,5,3,614,8,6.74,534.08,4
7,7,15.8,3,14.6,19,3.6,37.3,1,4,1290,10,1.16,61.48,11
19,14,14.7,0,11.7,23,3.8,27.7,0,3,709,7,1.1,126.85,13
16,1,15.7,0,11.1,20,3.9,34.6,1,3,674,9,1.99,282.5,10
24,7,14.7,3,9.5,18,3.7,44.1,0,4,478,10,1.4,88.78,9
16,5,15.3,3,12.6,22,4.1,27.2,0,3,530,7,1,133.61,14
11,13,16,2,16.2,25,3.9,52.3,0,4,739,11,1.69,148.72,4
21,14,15.6,2,10.2,28,3.6,31.2,2,3,1158,8,3.36,331.08,8
16,4,16.4,4,13.6,26,3.7,39.7,1,5,588,11,7.43,659.52,6
7,3,17.7,5,12.9,24,3.6,33.2,1,4,631,11,0.78,75,11
16,4,14.5,0,12.3,21,3.5,35.7,2,3,652,9,4.04,501.21,10
16,4,15.8,0,10.2,18,3.7,34.7,0,2,764,7,1.01,68.71,12
12,8,15.9,3,13.3,20,3.6,42.8,1,2,763,8,3.95,390.09,3
13,13,14.8,2,13.3,21,3.7,25.9,2,3,796,7,7.21,727.25,9
12,14,16.5,3,5.5,24,4,39.8,0,4,316,11,0.63,69.71,1
21,13,16.2,4,11.2,16,3.7,43,0,4,525,11,0.21,21.28,8
12,4,14.9,4,12.9,19,3.9,44.7,1,1,513,6,1.32,100.46,1
16,5,17,4,15.8,25,3.8,37.6,0,2,604,6,1.09,34.89,1
16,4,16.3,4,15.6,28,3.8,31,147,3,553,8,3.56,314.89,14
21,4,15,6,10.9,29,3.7,34.5,2,2,497,6,3.84,257.25,8
12,5,15.5,3,10.2,19,3.4,21.9,76,3,725,9,2.52,233.06,1
16,9,16,2,8.8,24,3.9,28.9,2,4,754,8,1.03,114.84,12
13,13,15.7,5,9.9,32,3.8,40.4,0,2,1160,8,0.17,18.17,3
22,10,15.8,1,9.2,20,3.6,41.1,0,2,539,7,0.43,66.71,2
8,7,14.7,2,8,22,4,40,0,2,677,8,3.14,183.09,10
13,2,16.4,2,14.9,20,3.5,24.1,2,3,495,9,7.4,735.94,9
16,4,16,0,13,23,3.7,36,2,2,564,7,6.59,472.99,4
23,5,15.9,4,11.5,20,3.5,44.8,0,3,745,10,0.41,27.01,10
16,5,15.4,2,9.7,22,3.7,35.3,55,3,595,9,0.69,268.94,12
24,2,16.5,3,8.6,23,3.8,32.2,0,4,772,11,0.42,19.44,7
2,4,15.7,2,12.1,22,3.9,39.8,0,2,1185,9,0.39,11.7,9
16,7,15.2,1,15,21,4,37.7,1,3,540,8,2.22,197.35,10
16,8,16.1,2,12.9,18,3.6,32.8,6,3,771,9,4.68,437.88,14
5,2,16.1,3,12.4,22,4.1,33.2,0,3,369,9,2.22,149.49,10
14,2,16.8,0,10.4,25,3.5,28.7,1,3,662,9,2.72,271.12,11
13,2,15.2,3,12.7,27,3.6,37.8,0,3,516,9,3.43,140.74,2
12,11,16.1,1,13,14,3.9,39.8,1,3,1077,9,2.34,230.8,1
7,5,16.6,0,15.4,27,3.6,43.5,0,4,281,11,0.13,7.37,4
2,3,16.5,3,13.6,25,3.9,27.4,0,4,851,11,0.8,93.09,9
5,14,15,0,13.2,20,3.8,34.6,3,2,368,7,6.39,573.78,15
24,2,16,0,14.2,21,3.6,30.5,0,3,555,8,1.21,126.27,13
16,5,15.3,0,7.7,18,3.5,47.6,2,2,990,8,3.77,437.22,10
11,13,16,2,13.2,19,3.7,41.9,0,3,658,8,1.65,95,4
15,14,16.2,3,11,22,3.8,40,0,3,391,10,0.43,17.28,7
11,13,16.2,3,16.7,20,3.7,32.6,31,4,377,9,5.46,382.67,4
5,2,15.7,4,10.4,23,4.1,35.5,1,3,926,10,2.35,216.61,15
24,14,16.7,2,15.7,21,3.7,37.9,0,3,555,9,0.35,34.12,13
12,9,18.3,4,14.5,24,3.9,26.6,1,2,572,6,4.97,491.07,3
13,11,15.2,1,7.9,15,3.4,25.6,0,3,835,8,1.67,194.61,5
3,5,15.8,0,12.9,25,3.5,37.6,1,2,886,6,0.62,57.94,13
13,2,15.9,3,13.8,24,3.6,47.1,0,2,613,8,0.65,42.88,5
12,13,14.9,1,8.9,20,3.6,38.5,83,3,648,8,5.8,524.54,3
2,3,16.4,2,10.9,24,3.9,40.7,0,1,953,6,0.26,48.52,9
14,7,14.5,0,9.4,22,3.8,41.5,4,3,567,8,0.26,48.46,11
10,4,15.9,2,11.5,23,3.7,23,0,3,548,9,2.52,268.12,5
23,13,15.5,5,14.8,30,3.9,31.3,14,2,1439,8,5.96,335.18,7
10,14,15.6,2,10.4,21,4.1,48.2,5,3,817,7,1.95,269.64,3
16,5,16.1,1,9.2,27,3.7,29.1,12,3,865,9,7.52,857.73,1
21,7,15.4,1,11.7,21,3.8,17.9,36,4,554,10,3.77,378.6,8
9,11,16.7,0,15.3,23,3.9,37.9,17,3,1052,9,5.79,339.32,13
13,14,15.5,1,12.4,19,3.5,30.8,1,3,915,9,4.37,527.62,5
16,4,15.8,5,10,19,3.4,37.7,0,2,1059,7,0.49,48.51,14
1,1,17.1,0,13.9,20,3.9,33.9,30,2,671,7,0.72,63.53,14
12,5,15.4,4,14.1,25,4,41.1,1,2,685,7,3.37,261.16,3
16,9,16,0,10.7,19,3.7,38.2,3,3,655,8,6.33,964.22,12
13,4,16.6,4,13.5,27,4,34.7,0,3,875,11,0.68,20.23,5
5,7,15.8,0,8.4,23,3.2,47.6,0,3,976,8,0.47,19.25,11
2,2,17,0,11.4,18,3.6,27.1,0,3,823,10,2.09,161.03,14
16,13,17,2,18.1,22,3.6,37.5,0,3,702,9,1.34,102.52,2
23,7,15.9,0,14.2,15,3.8,38,1,3,911,8,2.03,636.1,10
19,11,16,1,11.9,26,3.7,49.3,1,3,527,8,3.67,333.74,5
24,4,16.6,3,14.7,24,3.8,41.6,0,4,327,11,0.4,81.26,13
20,11,16.2,2,9.7,20,3.9,31.8,0,4,1053,11,0.49,40.47,15
8,5,15.7,0,15.2,22,3.7,38.3,28,1,1037,7,3.95,140.51,8
16,4,15,0,14.2,23,3.9,38.7,1,2,1918,7,2.53,347.05,12
16,7,16,3,13.2,24,4.1,43.5,1,4,799,11,0.43,126.34,6
24,13,15.8,3,13,25,4,47.5,51,3,540,8,2.44,182.92,13
16,14,15.3,2,12,23,4,32.8,0,2,593,7,1.51,185.72,10
14,11,15.6,1,12.8,16,3.9,44.1,1,3,1100,9,3.33,290.61,15
21,5,15.7,3,11,21,3.4,42.7,28,4,1032,10,1.24,87.95,10
16,4,16.3,4,12.7,21,3.9,33.8,3,3,472,11,2.45,179.34,12
14,2,16.9,0,12.1,23,3.6,33.9,1,3,474,9,3.1,323.59,11
13,7,15.4,1,10.4,23,4.1,36.1,0,3,694,9,0.5,42.47,5
16,4,15.6,2,6.8,28,3.8,29.5,1,3,778,10,2.35,344.03,12
21,2,16.5,2,12.6,21,3.5,39.6,1,2,1019,7,3.25,338.36,4
16,5,15.5,0,10.3,20,3.8,42.2,2,4,876,8,3.24,281.22,10
1,2,16,0,15.4,17,3.6,43.2,0,3,1072,10,1.36,146.31,1
18,5,15.8,4,11.4,33,3.8,30.3,2,2,988,8,3.83,193.55,13
14,5,15.4,1,13,20,3.9,20.2,2,3,1104,8,4.21,468.1,7
12,11,17,3,15.4,22,3.6,29.9,0,4,775,11,0.92,101.74,1
7,5,15.7,4,11.4,23,3.6,20.9,1,2,1055,6,2.98,304,11
17,14,15.1,2,13.1,25,3.8,45.1,0,2,1142,7,3.32,181.78,9
19,5,16.4,5,11.7,23,3.8,27.8,1,4,811,11,1.55,65.61,5
13,6,16.2,5,11.6,23,3.8,36.6,1,2,494,8,2,71.12,13
22,11,15.2,0,13.3,18,3.6,43.1,0,3,218,9,0.67,68.74,2
14,13,16.2,5,11.6,25,3.9,32.5,43,4,356,8,5.05,550.7,11
12,4,16.8,4,15.4,22,3.8,36.7,1,2,757,6,0.21,97.71,3
2,1,16.2,1,15.5,20,3.6,24.1,5,4,975,10,1.15,104.94,15
19,5,15.1,1,14.1,15,3.8,43.7,43,3,775,7,4.38,418.83,13
19,5,15.1,4,11.8,25,3.9,30.2,0,3,649,8,0.28,18.97,13
16,14,15.9,1,13.1,24,3.8,45.4,0,3,438,8,0.49,27.06,3
5,5,16,0,12.4,19,3.9,52.1,0,2,983,7,1.42,17.99,11
13,7,14.5,1,12.4,19,3.7,27.9,0,3,541,8,1.14,123.45,8
13,14,15.7,0,9.4,23,3.4,39.6,30,3,435,9,7.1,669.22,2
7,14,15.5,1,11.8,20,3.3,33.7,28,3,1095,8,3.36,342.35,4
12,13,15.2,3,9.8,29,3.7,40.3,61,2,730,8,1.15,141.38,1
16,14,14.9,1,15,16,3.4,36.5,0,3,190,9,1.36,116.24,10
21,10,16.2,2,11.5,17,3.7,31.6,0,4,292,10,0.76,43.91,11
3,5,15.7,2,13.7,24,3.9,36.6,1,3,323,9,4.35,268.39,13
19,11,16,2,17.4,17,3.8,34,0,4,1431,10,0.42,45.54,9
7,13,15.5,4,12.3,23,4.1,32.4,0,3,807,8,0.61,68.09,11
2,7,15.9,1,14.2,21,3.6,22.8,1,2,509,6,4.4,561.93,15
13,5,16,3,13.6,19,3.8,41.5,0,4,442,10,0.21,10.62,5
21,3,15.8,0,10.9,14,4,37.2,0,3,913,7,0.67,39.87,11
3,13,15.1,3,7.5,20,4,28.4,38,3,1369,9,3.63,377.5,2
13,5,15.9,2,8.8,18,3.8,36.4,0,4,521,10,0.55,108.95,5
23,13,16.7,6,13.9,28,3.8,36,0,4,1045,10,2.36,153.47,7
16,14,15.8,2,7.5,26,3.8,37.9,93,4,693,9,0.72,108.24,10
2,2,17.7,4,14.8,21,3.5,55.1,0,3,472,11,3.52,283.26,9
22,3,18.8,3,14.9,28,3.9,40.3,0,2,656,6,0.92,58.99,2
12,4,15.1,3,12.1,21,2.8,30.6,98,3,810,8,1.66,135.69,6
16,3,15.4,1,10.6,24,3.5,31.4,0,4,571,10,1.72,183.21,6
7,3,15.6,1,14.3,24,3.5,52.6,0,2,554,8,0.7,85.72,11
7,7,15.3,4,14.8,29,3.9,25.7,72,2,211,8,0.43,143.26,15
16,5,15.4,3,9.5,25,4.1,27.1,26,4,541,10,2.41,391.67,9
3,6,16.2,0,12.8,24,3.8,38.7,0,3,835,7,2.11,114.6,13
21,5,15.5,5,12.5,28,3.9,39.6,1,2,739,7,5.49,311.66,8
14,14,14.8,2,9.2,24,3.8,26.6,3,3,770,10,3.06,350.98,15
24,13,14.9,2,5.2,25,4.1,34.3,1,3,503,9,2.04,200.64,7
15,14,15.8,2,12.1,18,4.1,35.6,0,2,404,7,1.56,158.74,1
21,13,15.6,1,12.9,20,3.7,36.7,1,3,782,10,1.25,193.07,11
16,7,15.1,0,10.9,22,3.3,25.8,0,2,505,7,2.21,185.3,6
3,2,15.8,3,14.6,20,4.1,32.6,0,2,709,9,1.76,174.4,2
12,14,15.5,2,10.9,20,3.5,44.2,2,3,662,7,2.06,317.47,3
15,13,14.9,2,9.2,20,4,41.7,1,3,1070,9,1.7,188.91,7
19,5,15.5,1,10.5,15,3.7,27.6,0,2,368,7,1.17,111.79,13
13,14,15.6,0,9.1,14,3.3,40.7,0,4,898,10,1.92,170.32,5
23,5,16.1,5,9.7,24,4.2,44.9,0,2,672,8,1.15,82.93,10
13,3,16.2,1,15.5,20,3.5,39.4,2,2,487,7,0.47,43.73,5
17,2,17.4,6,14,23,3.8,29.6,39,3,217,10,3.34,112.52,2
24,3,18.7,0,16.2,20,3.7,44.6,0,1,527,6,2.31,178.83,13
2,2,15.5,1,9.7,22,3.6,27.4,47,3,747,9,2.69,350.07,1
21,7,15,1,11.4,16,3.9,29.8,1,3,1216,8,2.68,326.81,8
21,13,16.4,5,14.5,20,4.2,33.5,0,4,778,11,3.01,184.52,8
6,5,16.3,7,11,29,3.4,40.3,21,4,1054,11,4.79,339.54,15
19,7,15.9,2,12.2,20,3.7,22.7,1,4,1187,10,0.49,93.81,13
16,5,16.2,2,12.7,24,3.6,38.3,5,4,547,11,0.4,653.19,12
14,13,16.6,4,13.9,21,3.7,36.3,3,3,839,10,2.58,287.25,9
21,7,15.9,3,11.9,15,3.7,33.5,0,3,428,9,0.72,134.62,8
16,5,15.7,2,10.1,29,3.7,40.7,16,3,545,8,4.73,515.59,3
16,14,14.9,0,13.1,20,3.7,37.3,0,3,481,9,2.15,131.39,10
12,5,17.4,4,14.9,16,3.6,43,1,2,983,6,1.35,143.96,1
21,5,15.6,0,12.9,25,4,33.7,2,2,603,7,2.7,195.73,10
12,8,16,2,13.5,20,4.1,44,1,2,179,7,1.82,246.92,5
14,14,14.6,3,11.6,28,3.9,31.2,1,1,737,6,2.69,139.63,15
22,14,15.5,0,14.5,21,3.9,7.9,3,3,1026,9,11.36,1663.25,2
12,5,16.9,3,16.8,24,3.8,19.9,1,3,348,9,2.99,237.62,1
19,7,15,2,11.6,22,3.9,31,3,3,522,10,1.17,127.35,9
5,2,15.6,0,8.4,20,3.2,35.5,30,3,887,8,2.29,291.43,15
16,3,15.5,1,11.9,21,4,37.8,54,3,807,9,2.94,354.88,6
16,9,15.9,2,10.1,23,3.9,46.6,2,4,766,10,1.97,162.94,10
14,13,16.7,5,10.4,25,3.8,32.9,0,4,1059,9,3.63,251.98,11
14,5,15.7,0,10.8,20,3.8,23.1,1,3,1144,9,1.83,250.55,15
16,8,17,1,15.5,16,3.9,34.4,0,4,1214,10,1.82,214.4,12
16,5,15.5,2,17.4,24,3.7,21.1,5,3,1407,10,8.52,805.03,1
24,7,15.1,1,8.5,22,4,25.3,0,2,363,7,0.87,78.67,13
21,13,15.7,5,13.5,27,3.8,42.1,39,3,688,9,3.34,355.11,10
16,14,16.8,1,16.6,21,4,24.1,3,3,381,6,5.34,716.03,10
16,14,14.9,2,10.5,18,3.9,26.6,3,2,998,7,4.54,582.82,10
13,11,15.6,2,11.3,16,3.4,44.2,20,2,871,7,2.4,266.33,5
21,10,16.2,1,11.5,26,4,35.8,5,2,533,8,5.16,686.85,8
12,4,15.9,1,11,21,3.8,39.4,0,3,281,8,0.29,59.66,3
7,7,15.8,3,11.7,24,4,36.7,0,3,579,8,2.19,250.06,15
16,4,14.9,0,13,21,3.7,40.8,1,2,1396,7,5.53,417.97,14
15,3,15.2,1,13.9,17,3.8,47.1,0,3,690,9,0.6,58.87,7
13,1,16.6,1,11.7,24,3.8,53.5,0,2,912,7,0.19,40,5
18,13,15.8,3,12.5,19,3.8,44.1,1,3,516,10,4.46,266.77,8
2,2,16.1,2,15.5,19,3.7,36.1,0,3,1046,10,0.74,71.51,15
16,14,15.3,1,11.9,27,3.6,36.8,0,3,877,9,0.35,46.83,12
19,5,16.4,4,14.9,24,4.1,43.7,1,4,675,11,2.98,141.93,5
21,13,15,1,11.8,19,3.9,33,1,3,385,8,3.64,396.74,8
13,2,15.8,0,9.9,15,3.6,33.4,1,3,1114,10,1.45,94.05,10
16,5,15.4,1,10.4,16,4.1,24.2,0,2,710,8,3.23,240.9,6
5,2,15.8,1,10.6,19,3.6,34.2,0,3,705,7,0.66,87.14,15
12,3,16.8,1,13.3,24,3.6,37.6,0,3,515,9,0.49,40.63,9
13,5,15,0,8.2,20,3.9,39.7,0,2,475,8,0.53,52.24,9
16,5,16.6,1,10,21,3.7,21.1,26,3,722,9,5.65,632.72,1
12,11,15.8,1,15.1,22,3.9,39.4,26,3,1136,8,1.51,214.15,1
22,13,16.5,6,14,21,3.6,31.6,28,4,407,10,2.56,251.52,2
24,7,15.8,1,15.4,18,4,31.6,0,4,1380,10,0.95,109.14,7
7,7,14.9,2,15.9,24,3.4,31.8,1,3,1153,10,3.43,436.46,11
21,13,16.3,5,12.9,22,4,35.5,10,4,602,11,3.18,354.64,8
16,5,15.5,1,13.1,24,3.9,29.9,4,3,252,8,0.51,65.91,1
13,11,16.3,1,16.3,20,3.7,45.5,0,2,975,7,2.03,191.14,5
2,8,15.9,1,16.1,20,4.1,41.9,0,3,585,9,2.52,240.65,9
7,14,15.5,2,11.6,24,3.8,24.3,3,3,786,7,7.07,927.77,15
14,1,16,2,15.6,20,4.1,33.5,0,3,573,8,1.16,94.87,9
21,7,16.5,3,9.8,26,3.8,39.3,24,3,720,11,3.06,252.8,8
13,2,16.5,0,12.4,21,3.9,27.9,0,2,804,9,1.67,168.17,5
24,4,16.4,2,15.1,24,3.7,10.6,1,4,744,11,5.74,349.68,13
16,3,16.2,3,12.6,20,3.8,46.6,0,3,971,10,2.49,92.12,10
12,12,15.6,0,11.6,17,3.7,26.3,0,3,491,8,2.04,55.52,6
16,14,16.3,2,13.4,20,3.9,24,2,4,742,11,10.41,841.95,3
23,11,16.5,0,14.3,23,4,40.8,1,2,1134,7,2.35,284.12,7
21,13,15.8,2,11.3,24,3.9,29.4,11,4,881,10,3.33,332.43,8
19,13,15.9,2,10.7,10,3.9,35.5,4,2,448,7,1.89,177.8,13
13,7,16,1,13.7,20,3.8,33.4,3,3,587,9,2.63,264.03,8
21,9,17.6,5,13.7,19,3.8,37.4,8,4,590,11,4,209.01,8
16,14,14.9,3,11.9,22,4,43.6,0,1,547,6,0.1,37.73,14
16,5,16.3,0,13.4,23,3.7,39,3,2,740,6,1.36,84.9,6
14,2,16.3,4,15.9,24,3.6,26.9,2,3,974,7,2.22,178.74,9
3,14,15.9,0,8.9,23,3.8,42,5,3,481,7,0.73,65.38,13
18,11,16,0,12.9,20,4,28.4,0,3,520,9,1.14,178.8,13
16,5,16.1,0,11,15,3.7,28.5,0,3,1153,7,1.39,130.05,12
16,13,16.7,2,14.2,26,3.6,38.6,0,3,873,9,2.51,168.82,10
12,5,15.6,1,12.7,26,3.8,39.4,57,2,717,7,3,313.2,1
15,13,16,2,13.9,12,3.9,19.8,0,3,854,8,2.06,133.14,7
13,14,15.9,0,9.9,21,3.9,33.6,91,3,997,8,2.87,256.11,9
24,3,16.8,2,15.5,23,3.5,49,0,4,720,9,0.66,40.44,7
16,12,18.7,0,14.9,19,3.6,39.8,0,2,832,6,0.74,30.85,12
23,13,15.6,3,13.2,15,4,26.5,0,3,656,10,1.58,132.53,7
14,2,15.7,5,12.6,28,3.8,39.9,0,2,560,6,1.58,156.73,15
23,13,16.4,3,15.8,20,3.9,36.1,0,5,550,11,0.57,38.69,7
14,3,16.4,1,14.1,15,3.8,27.4,1,3,458,10,2.23,232.32,9
3,4,15.9,6,10.6,24,3.9,49,0,3,697,7,1.1,84.06,13
16,4,15.2,1,13.5,16,3.5,34.9,33,2,563,7,2.57,269.21,14
4,14,15.8,0,11.4,13,4,22.5,0,3,904,10,1.54,164.14,13
12,14,15.2,2,13.6,22,4.1,30.3,0,3,788,8,1.72,213.64,3
9,5,15.1,4,11.4,25,3.7,49.5,2,3,1030,10,2.39,35.99,13
22,3,16.8,0,12.9,18,3.8,21.9,0,3,704,9,0.3,75.3,2
7,7,14.7,2,9.4,21,4,32.3,0,3,1005,10,2.18,199,11
12,8,16,1,10.7,19,3.5,25.7,0,2,1077,8,2.05,192.89,2
14,5,15.8,0,10.7,28,3.8,37.2,0,3,299,9,0.87,112.07,9
12,4,16.1,5,14.9,30,3.6,24.2,1,2,295,6,5.21,640.85,9
7,4,16.3,2,11,25,3.6,29.4,30,5,925,11,8.8,594.38,4
16,3,15.2,3,11.4,26,3.6,38.3,47,3,987,8,1.23,261.51,12
21,13,16.2,2,13.1,21,3.9,30.4,3,3,502,7,4.07,468.31,8
21,13,16.5,3,9.8,24,3.9,33.7,4,3,550,11,2.87,325.77,11
13,13,16,0,12.8,21,4,31.3,1,3,1141,8,4.17,445.24,5
16,7,16.6,5,11.4,22,3.7,42.3,1,2,770,6,1.66,140.72,6
21,14,15.2,3,14.3,22,3.7,32,1,4,905,10,1.72,176.95,4
14,13,15.1,2,11.8,22,3.6,41.4,0,3,953,10,0.41,53.19,1
1,2,16,0,11.8,12,3.3,28.7,0,3,464,9,2.13,292.07,9
14,2,16.2,4,13.8,22,3.7,28.6,98,3,551,9,2.78,130.3,7
16,2,16.5,2,12.4,18,3.8,41.3,0,4,971,11,1.43,142.05,4
8,5,14.9,2,11.3,18,3.3,44.8,1,3,970,7,1.4,188.84,10
12,5,15.7,4,11.5,29,3.8,22.8,1,2,872,7,4.14,282.34,3
1,3,16.2,1,14.5,24,3.7,20.6,0,4,812,11,1.41,126.06,14
7,13,17.1,2,13.6,13,3.8,48.7,0,2,898,6,0.3,35.09,11
2,13,16.3,4,14.2,22,3.8,28.1,0,4,576,11,2.96,154.75,9
21,11,16.3,2,14.1,22,3.7,22.8,1,3,716,10,1.29,129.17,11
16,1,15.2,4,8.9,18,3.9,29.2,0,3,1184,9,1.58,155.02,2
10,5,15,0,8.8,24,3.7,28.1,4,3,363,8,4.29,488.48,3
5,2,16.6,0,11.7,19,3.7,34.1,0,3,750,9,0.67,11.27,11
5,7,16.3,4,12.8,27,3.9,34,4,3,596,11,8.44,766.72,15
5,7,16.4,2,13.7,17,3.8,36.1,0,3,1067,9,2,181.48,10
16,9,16.2,1,13.5,22,3.9,25.2,1,3,812,7,4.6,426.99,12
18,13,16.4,0,11.1,18,3.3,37.5,0,4,304,11,1.19,75.36,4
21,14,15,2,12.8,24,4.1,34.9,0,3,912,10,3.25,412.03,8
16,8,16.6,1,12.2,21,4,35.7,1,2,1019,7,0.62,127.56,12
24,11,16.1,0,15.7,14,4,47.8,0,3,632,10,0.26,104.63,13
16,7,15.7,0,11.3,24,3.3,26.3,3,4,827,10,3.3,273.97,6
19,11,15.6,3,11.3,24,3.6,34.4,0,4,986,10,0.44,45.02,5
19,5,14.6,5,9.1,23,3.8,38.1,1,1,556,6,1.89,97.33,9
11,2,15.7,0,11.8,24,3.6,28.7,40,3,559,8,2.46,197.73,4
12,5,15.5,4,14.1,29,3.8,35.8,11,3,1197,7,7.94,685.57,1
2,8,16.2,2,10.8,13,3.5,17.9,0,3,1037,10,1.63,200.58,14
17,13,16.4,5,12.2,24,3.9,20.9,1,3,532,11,5.56,314.2,2
21,4,16,4,15.1,26,4,49.8,0,5,825,11,0.36,36.1,6
11,7,15.3,3,13.3,16,3.7,41.5,0,2,640,7,0.36,38.97,4
5,7,14.8,1,12.8,23,4.1,36.3,0,2,764,7,0.34,24.5,15
24,5,15,3,11.9,18,3.9,17.1,0,3,1068,7,1.26,85.35,9
16,5,15.4,2,13.3,26,4,18.9,14,2,876,7,4.51,622.44,1
16,4,15.3,1,13,21,4,30.6,0,3,528,9,0.69,93.86,12
12,4,14.9,6,12.3,22,3.9,24.1,1,3,1162,6,5.52,462.63,9
11,2,16,2,15.9,23,3.8,38.9,0,3,493,9,1.01,100.28,15
15,7,15.7,2,11.6,25,3.3,38.7,100,2,432,8,1.84,148.89,1
16,1,17.1,2,16,31,4,38,0,2,620,6,1.52,102.07,12
1,2,17,4,13.7,22,3.9,20.9,77,3,320,8,2.5,214.81,9
16,5,14.9,3,9.5,26,3.7,40.6,0,3,1824,8,0.51,104.68,12
12,4,17.6,3,15.6,30,3.8,32.4,0,2,1323,6,1.4,125.17,1
12,4,14.3,2,12.7,24,3.9,25.4,1,3,496,8,8.87,843.55,9
21,3,15.6,5,11.7,25,4,29.3,17,2,308,9,0.59,43.54,10
21,5,15.8,2,12.1,16,3.8,28.4,14,3,412,9,7.19,424.72,4
2,5,16,4,7.5,19,3.9,30.5,0,4,679,11,1.5,127.15,15
7,5,15.5,1,10.2,17,4.1,39.7,0,3,1083,9,1.44,76.19,15
2,11,15.6,1,12,18,3.7,36.4,24,3,448,7,5.86,655.12,14
12,12,16.1,0,9.8,21,3.9,48.4,0,3,640,9,0.2,29.18,5
17,11,15.5,2,12.4,29,3.9,35.6,1,4,979,10,5.23,409.74,9
13,14,15.6,0,10.9,22,3.7,28.1,40,4,900,9,7.42,697.89,5
16,5,15.1,1,14.1,21,3.5,33.9,1,2,1762,7,1.84,187.83,1
18,11,15.9,1,11.8,18,3.7,48.4,1,3,390,9,1.9,140.58,10
21,13,15,6,8.6,32,3.8,43,0,2,1025,7,0.46,51.53,15
